Time,Error,P,I-Accumulator,D,Output,Input,Target
1625129023175,0.011106656569706164,0.022213313139412327,-0.011000341514841054,0,0.011212971624571274,-0.13809078355383314,-0.12698412698412698
1625129023186,0.011106656569706164,0.022213313139412327,-0.010944808231992523,0,0.011268504907419805,-0.13809078355383314,-0.12698412698412698
1625129023197,0.011106656569706164,0.022213313139412327,-0.010889274949143992,0,0.011324038190268336,-0.13809078355383314,-0.12698412698412698
1625129023208,0.011106656569706164,0.022213313139412327,-0.01083374166629546,0,0.011379571473116867,-0.13809078355383314,-0.12698412698412698
1625129023219,0.011106656569706164,0.022213313139412327,-0.01077820838344693,0,0.011435104755965398,-0.13809078355383314,-0.12698412698412698
1625129023230,0.011106656569706164,0.022213313139412327,-0.010722675100598399,0,0.011490638038813929,-0.13809078355383314,-0.12698412698412698
1625129023241,0.011106656569706164,0.022213313139412327,-0.010667141817749868,0,0.01154617132166246,-0.13809078355383314,-0.12698412698412698
1625129023252,0.011106656569706164,0.022213313139412327,-0.010611608534901337,0,0.01160170460451099,-0.13809078355383314,-0.12698412698412698
1625129023263,0.011106656569706164,0.022213313139412327,-0.010556075252052806,0,0.011657237887359522,-0.13809078355383314,-0.12698412698412698
1625129023274,0.011106656569706164,0.022213313139412327,-0.010500541969204275,0,0.011712771170208053,-0.13809078355383314,-0.12698412698412698
1625129023285,0.011106656569706164,0.022213313139412327,-0.010445008686355743,0,0.011768304453056584,-0.13809078355383314,-0.12698412698412698
1625129023296,0.011106656569706164,0.022213313139412327,-0.010389475403507212,0,0.011823837735905115,-0.13809078355383314,-0.12698412698412698
1625129023307,0.011106656569706164,0.022213313139412327,-0.010333942120658681,0,0.011879371018753646,-0.13809078355383314,-0.12698412698412698
1625129023318,0.011106656569706164,0.022213313139412327,-0.01027840883781015,0,0.011934904301602177,-0.13809078355383314,-0.12698412698412698
1625129023329,0.011106656569706164,0.022213313139412327,-0.01022287555496162,0,0.011990437584450708,-0.13809078355383314,-0.12698412698412698
1625129023340,0.011106656569706164,0.022213313139412327,-0.010167342272113088,0,0.012045970867299239,-0.13809078355383314,-0.12698412698412698
1625129023351,0.011106656569706164,0.022213313139412327,-0.010111808989264557,0,0.01210150415014777,-0.13809078355383314,-0.12698412698412698
1625129023362,0.011106656569706164,0.022213313139412327,-0.010056275706416026,0,0.012157037432996301,-0.13809078355383314,-0.12698412698412698
1625129023373,0.011106656569706164,0.022213313139412327,-0.010000742423567495,0,0.012212570715844832,-0.13809078355383314,-0.12698412698412698
1625129023384,0.011106656569706164,0.022213313139412327,-0.009945209140718964,0,0.012268103998693363,-0.13809078355383314,-0.12698412698412698
1625129023395,0.011106656569706164,0.022213313139412327,-0.009889675857870433,0,0.012323637281541894,-0.13809078355383314,-0.12698412698412698
1625129023406,0.011106656569706164,0.022213313139412327,-0.009834142575021902,0,0.012379170564390425,-0.13809078355383314,-0.12698412698412698
1625129023417,0.011106656569706164,0.022213313139412327,-0.009778609292173371,0,0.012434703847238956,-0.13809078355383314,-0.12698412698412698
1625129023428,0.011106656569706164,0.022213313139412327,-0.00972307600932484,0,0.012490237130087487,-0.13809078355383314,-0.12698412698412698
1625129023439,0.011106656569706164,0.022213313139412327,-0.009667542726476309,0,0.012545770412936018,-0.13809078355383314,-0.12698412698412698
1625129023450,0.011106656569706164,0.022213313139412327,-0.009612009443627778,0,0.01260130369578455,-0.13809078355383314,-0.12698412698412698
1625129023461,0.011106656569706164,0.022213313139412327,-0.009556476160779247,0,0.01265683697863308,-0.13809078355383314,-0.12698412698412698
1625129023472,0.011106656569706164,0.022213313139412327,-0.009500942877930716,0,0.012712370261481611,-0.13809078355383314,-0.12698412698412698
1625129023483,0.011106656569706164,0.022213313139412327,-0.009445409595082185,0,0.012767903544330142,-0.13809078355383314,-0.12698412698412698
1625129023494,0.011106656569706164,0.022213313139412327,-0.009389876312233654,0,0.012823436827178673,-0.13809078355383314,-0.12698412698412698
1625129023505,0.011106656569706164,0.022213313139412327,-0.009334343029385123,0,0.012878970110027204,-0.13809078355383314,-0.12698412698412698
1625129023516,0.011106656569706164,0.022213313139412327,-0.009278809746536592,0,0.012934503392875735,-0.13809078355383314,-0.12698412698412698
1625129023527,0.00999302121846557,0.01998604243693114,-0.009228844640444264,-0.022272707024811877,-0.011515509228325001,-0.13697714820259255,-0.12698412698412698
1625129023538,0.00999302121846557,0.01998604243693114,-0.009178879534351935,0,0.010807162902579204,-0.13697714820259255,-0.12698412698412698
1625129023549,0.00999302121846557,0.01998604243693114,-0.009128914428259607,0,0.010857128008671533,-0.13697714820259255,-0.12698412698412698
1625129023560,0.00999302121846557,0.01998604243693114,-0.009078949322167278,0,0.010907093114763861,-0.13697714820259255,-0.12698412698412698
1625129023571,0.00999302121846557,0.01998604243693114,-0.00902898421607495,0,0.01095705822085619,-0.13697714820259255,-0.12698412698412698
1625129023583,0.008879385867224976,0.017758771734449952,-0.008984587286738826,-0.022272707024811877,-0.013498522577100752,-0.13586351285135195,-0.12698412698412698
1625129023594,0.008879385867224976,0.017758771734449952,-0.008940190357402702,0,0.00881858137704725,-0.13586351285135195,-0.12698412698412698
1625129023605,0.008879385867224976,0.017758771734449952,-0.008895793428066578,0,0.008862978306383374,-0.13586351285135195,-0.12698412698412698
1625129023616,0.008879385867224976,0.017758771734449952,-0.008851396498730454,0,0.008907375235719498,-0.13586351285135195,-0.12698412698412698
1625129023627,0.008879385867224976,0.017758771734449952,-0.00880699956939433,0,0.008951772165055622,-0.13586351285135195,-0.12698412698412698
1625129023638,0.008879385867224976,0.017758771734449952,-0.008762602640058206,0,0.008996169094391746,-0.13586351285135195,-0.12698412698412698
1625129023649,0.008879385867224976,0.017758771734449952,-0.008718205710722082,0,0.00904056602372787,-0.13586351285135195,-0.12698412698412698
1625129023660,0.007765750515984382,0.015531501031968764,-0.00867937695814216,-0.022272707024811877,-0.015420582950985274,-0.13474987750011136,-0.12698412698412698
1625129023671,0.007765750515984382,0.015531501031968764,-0.008640548205562239,0,0.006890952826406525,-0.13474987750011136,-0.12698412698412698
1625129023682,0.007765750515984382,0.015531501031968764,-0.008601719452982317,0,0.006929781578986447,-0.13474987750011136,-0.12698412698412698
1625129023693,0.008879385867224976,0.017758771734449952,-0.008557322523646193,0.022272707024811877,0.031474156235615634,-0.13586351285135195,-0.12698412698412698
1625129023704,0.008879385867224976,0.017758771734449952,-0.00851292559431007,0,0.009245846140139883,-0.13586351285135195,-0.12698412698412698
1625129023715,0.007765750515984382,0.015531501031968764,-0.008474096841730148,-0.022272707024811877,-0.015215302834573261,-0.13474987750011136,-0.12698412698412698
1625129023726,0.006652115164743788,0.013304230329487576,-0.008440836265906429,-0.022272707024811877,-0.01740931296123073,-0.13363624214887077,-0.12698412698412698
1625129023737,0.006652115164743788,0.013304230329487576,-0.00840757569008271,0,0.004896654639404866,-0.13363624214887077,-0.12698412698412698
1625129023748,0.007765750515984382,0.015531501031968764,-0.008368746937502789,0.022272707024811877,0.029435461119277855,-0.13474987750011136,-0.12698412698412698
1625129023760,0.007765750515984382,0.015531501031968764,-0.008329918184922867,0,0.007201582847045897,-0.13474987750011136,-0.12698412698412698
1625129023771,0.006652115164743788,0.013304230329487576,-0.008296657609099149,-0.022272707024811877,-0.01726513430442345,-0.13363624214887077,-0.12698412698412698
1625129023782,0.005538479813503194,0.011076959627006389,-0.008268965210031632,-0.022272707024811877,-0.019464712607837123,-0.13252260679763017,-0.12698412698412698
1625129023793,0.005538479813503194,0.011076959627006389,-0.008241272810964116,0,0.0028356868160422724,-0.13252260679763017,-0.12698412698412698
1625129023804,0.005538479813503194,0.011076959627006389,-0.0082135804118966,0,0.0028633792151097886,-0.13252260679763017,-0.12698412698412698
1625129023815,0.0044248444622626,0.0088496889245252,-0.008191456189585286,-0.022272707024811877,-0.02161447428987196,-0.13140897144638958,-0.12698412698412698
1625129023826,0.0044248444622626,0.0088496889245252,-0.008169331967273973,0,0.000680356957251228,-0.13140897144638958,-0.12698412698412698
1625129023837,0.0044248444622626,0.0088496889245252,-0.00814720774496266,0,0.0007024811795625415,-0.13140897144638958,-0.12698412698412698
1625129023848,0.0044248444622626,0.0088496889245252,-0.008125083522651346,0,0.0007246054018738551,-0.13140897144638958,-0.12698412698412698
1625129023859,0.0044248444622626,0.0088496889245252,-0.008102959300340032,0,0.0007467296241851686,-0.13140897144638958,-0.12698412698412698
1625129023870,0.0044248444622626,0.0088496889245252,-0.008080835078028719,0,0.0007688538464964822,-0.13140897144638958,-0.12698412698412698
1625129023881,0.0044248444622626,0.0088496889245252,-0.008058710855717405,0,0.0007909780688077957,-0.13140897144638958,-0.12698412698412698
1625129023892,0.0044248444622626,0.0088496889245252,-0.008036586633406092,0,0.0008131022911191093,-0.13140897144638958,-0.12698412698412698
1625129023903,0.0044248444622626,0.0088496889245252,-0.008014462411094778,0,0.0008352265134304229,-0.13140897144638958,-0.12698412698412698
1625129023914,0.0044248444622626,0.0088496889245252,-0.007992338188783464,0,0.0008573507357417364,-0.13140897144638958,-0.12698412698412698
1625129023925,0.0044248444622626,0.0088496889245252,-0.007970213966472151,0,0.00087947495805305,-0.13140897144638958,-0.12698412698412698
1625129023936,0.0044248444622626,0.0088496889245252,-0.007948089744160837,0,0.0009015991803643635,-0.13140897144638958,-0.12698412698412698
1625129023947,0.0044248444622626,0.0088496889245252,-0.007925965521849524,0,0.0009237234026756771,-0.13140897144638958,-0.12698412698412698
1625129023958,0.0044248444622626,0.0088496889245252,-0.00790384129953821,0,0.0009458476249869906,-0.13140897144638958,-0.12698412698412698
1625129023969,0.0044248444622626,0.0088496889245252,-0.007881717077226897,0,0.0009679718472983042,-0.13140897144638958,-0.12698412698412698
1625129023980,0.0044248444622626,0.0088496889245252,-0.007859592854915583,0,0.0009900960696096178,-0.13140897144638958,-0.12698412698412698
1625129023992,0.0044248444622626,0.0088496889245252,-0.00783746863260427,0,0.0010122202919209313,-0.13140897144638958,-0.12698412698412698
1625129024003,0.0044248444622626,0.0088496889245252,-0.007815344410292956,0,0.0010343445142322449,-0.13140897144638958,-0.12698412698412698
1625129024014,0.0044248444622626,0.0088496889245252,-0.007793220187981643,0,0.0010564687365435576,-0.13140897144638958,-0.12698412698412698
1625129024025,0.0044248444622626,0.0088496889245252,-0.007771095965670331,0,0.0010785929588548702,-0.13140897144638958,-0.12698412698412698
1625129024036,0.0044248444622626,0.0088496889245252,-0.007748971743359018,0,0.001100717181166183,-0.13140897144638958,-0.12698412698412698
1625129024047,0.0044248444622626,0.0088496889245252,-0.007726847521047705,0,0.0011228414034774956,-0.13140897144638958,-0.12698412698412698
1625129024058,0.0044248444622626,0.0088496889245252,-0.0077047232987363925,0,0.0011449656257888083,-0.13140897144638958,-0.12698412698412698
1625129024069,0.0044248444622626,0.0088496889245252,-0.00768259907642508,0,0.001167089848100121,-0.13140897144638958,-0.12698412698412698
1625129024080,0.0044248444622626,0.0088496889245252,-0.007660474854113767,0,0.0011892140704114337,-0.13140897144638958,-0.12698412698412698
1625129024091,0.0044248444622626,0.0088496889245252,-0.0076383506318024545,0,0.0012113382927227464,-0.13140897144638958,-0.12698412698412698
1625129024102,0.0044248444622626,0.0088496889245252,-0.007616226409491142,0,0.001233462515034059,-0.13140897144638958,-0.12698412698412698
1625129024113,0.0044248444622626,0.0088496889245252,-0.007594102187179829,0,0.0012555867373453718,-0.13140897144638958,-0.12698412698412698
1625129024124,0.0044248444622626,0.0088496889245252,-0.007571977964868516,0,0.0012777109596566845,-0.13140897144638958,-0.12698412698412698
1625129024135,0.0044248444622626,0.0088496889245252,-0.007549853742557204,0,0.0012998351819679971,-0.13140897144638958,-0.12698412698412698
1625129024147,0.0044248444622626,0.0088496889245252,-0.007527729520245891,0,0.0013219594042793098,-0.13140897144638958,-0.12698412698412698
1625129024158,0.0044248444622626,0.0088496889245252,-0.007505605297934578,0,0.0013440836265906225,-0.13140897144638958,-0.12698412698412698
1625129024169,0.0044248444622626,0.0088496889245252,-0.007483481075623266,0,0.0013662078489019352,-0.13140897144638958,-0.12698412698412698
1625129024180,0.0044248444622626,0.0088496889245252,-0.007461356853311953,0,0.001388332071213248,-0.13140897144638958,-0.12698412698412698
1625129024191,0.0044248444622626,0.0088496889245252,-0.00743923263100064,0,0.0014104562935245606,-0.13140897144638958,-0.12698412698412698
1625129024202,0.0044248444622626,0.0088496889245252,-0.0074171084086893276,0,0.0014325805158358733,-0.13140897144638958,-0.12698412698412698
1625129024213,0.0044248444622626,0.0088496889245252,-0.007394984186378015,0,0.001454704738147186,-0.13140897144638958,-0.12698412698412698
1625129024224,0.0044248444622626,0.0088496889245252,-0.007372859964066702,0,0.0014768289604584987,-0.13140897144638958,-0.12698412698412698
1625129024235,0.0044248444622626,0.0088496889245252,-0.0073507357417553895,0,0.0014989531827698114,-0.13140897144638958,-0.12698412698412698
1625129024246,0.0044248444622626,0.0088496889245252,-0.007328611519444077,0,0.001521077405081124,-0.13140897144638958,-0.12698412698412698
1625129024257,0.0044248444622626,0.0088496889245252,-0.007306487297132764,0,0.0015432016273924367,-0.13140897144638958,-0.12698412698412698
1625129024268,0.0044248444622626,0.0088496889245252,-0.007284363074821451,0,0.0015653258497037494,-0.13140897144638958,-0.12698412698412698
1625129024279,0.0044248444622626,0.0088496889245252,-0.007262238852510139,0,0.0015874500720150621,-0.13140897144638958,-0.12698412698412698
1625129024290,0.0044248444622626,0.0088496889245252,-0.007240114630198826,0,0.0016095742943263748,-0.13140897144638958,-0.12698412698412698
1625129024301,0.0044248444622626,0.0088496889245252,-0.007217990407887513,0,0.0016316985166376875,-0.13140897144638958,-0.12698412698412698
1625129024312,0.0044248444622626,0.0088496889245252,-0.007195866185576201,0,0.0016538227389490002,-0.13140897144638958,-0.12698412698412698
1625129024323,0.0044248444622626,0.0088496889245252,-0.007173741963264888,0,0.0016759469612603129,-0.13140897144638958,-0.12698412698412698
1625129024334,0.0044248444622626,0.0088496889245252,-0.007151617740953575,0,0.0016980711835716256,-0.13140897144638958,-0.12698412698412698
1625129024345,0.0044248444622626,0.0088496889245252,-0.007129493518642263,0,0.0017201954058829383,-0.13140897144638958,-0.12698412698412698
1625129024356,0.0044248444622626,0.0088496889245252,-0.00710736929633095,0,0.001742319628194251,-0.13140897144638958,-0.12698412698412698
1625129024367,0.0044248444622626,0.0088496889245252,-0.007085245074019637,0,0.0017644438505055636,-0.13140897144638958,-0.12698412698412698
1625129024378,0.0044248444622626,0.0088496889245252,-0.0070631208517083245,0,0.0017865680728168763,-0.13140897144638958,-0.12698412698412698
1625129024390,0.0044248444622626,0.0088496889245252,-0.007040996629397012,0,0.001808692295128189,-0.13140897144638958,-0.12698412698412698
1625129024401,0.0044248444622626,0.0088496889245252,-0.007018872407085699,0,0.0018308165174395017,-0.13140897144638958,-0.12698412698412698
1625129024412,0.0044248444622626,0.0088496889245252,-0.0069967481847743864,0,0.0018529407397508144,-0.13140897144638958,-0.12698412698412698
